...1,mun,gini,mes,year,cve,mun_name,trat,pto,trat_1,mean_t1,trat_2,month,dia,date
4338,O72,0.339913091715976,Abril,2006,O72,Cuitzeo,0,0,0,0,0,4,1,2006-04-01
4339,O73,0.0522875816993464,Abril,2006,O73,Chucandiro,0,0,0,0,0,4,1,2006-04-01
4340,O74,0.155695317959469,Abril,2006,O74,Santa Ana Maya,0,0,0,0,0,4,1,2006-04-01
4341,O75,0.158425848182355,Abril,2006,O75,Huandacareo,0,0,0,0,0,4,1,2006-04-01
4342,O76,0.0757575757575757,Abril,2006,O76,Copandaro,0,0,0,0,0,4,1,2006-04-01
4343,O77,0,Abril,2006,O77,Tzitzio,0,0,0,0,0,4,1,2006-04-01
4344,O78,0.20588749126485,Abril,2006,O78,Marcos Castellanos,0,0,0,0,0,4,1,2006-04-01
4345,O79,0.0795454545454546,Abril,2006,O79,Juarez,1,0,0,0.05555555555555555,1,4,1,2006-04-01
4346,O81,0.362362237471408,Abril,2006,O81,Coahuayana,0,0,0,0,0,4,1,2006-04-01
4347,O82,0.366344048039562,Abril,2006,O82,Aquila,0,0,0,0,0,4,1,2006-04-01
4348,C75,0.386611240303068,Mayo,2006,C75,Apatzingan,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4349,C76,0.320199149465823,Mayo,2006,C76,Arteaga,0,0,0,0,0,5,1,2006-05-01
4350,C77,0.339695776218032,Mayo,2006,C77,Cotija,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4351,C78,0.318181818181818,Mayo,2006,C78,Charapan,0,0,0,0,0,5,1,2006-05-01
4352,C79,0.216307692307692,Mayo,2006,C79,Cheran,0,0,0,0,0,5,1,2006-05-01
4353,C80,0.156746031746032,Mayo,2006,C80,Chilchota,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4354,C81,0.285131183892933,Mayo,2006,C81,Gabriel Zamora,0,0,0,0,0,5,1,2006-05-01
4355,C82,0.415574458340276,Mayo,2006,C82,Hidalgo,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4356,C83,0.398255849471861,Mayo,2006,C83,Jacona,0,0,0,0,0,5,1,2006-05-01
4357,C84,0.34885598148856,Mayo,2006,C84,Jiquilpan,0,0,0,0,0,5,1,2006-05-01
4358,C85,0.287770891874206,Mayo,2006,C85,Jungapeo,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4359,C86,0.388320433183335,Mayo,2006,C86,La Piedad,0,0,0,0,0,5,1,2006-05-01
4360,C87,0.433716141478423,Mayo,2006,C87,Lazaro Cardenas,0,0,0,0,0,5,1,2006-05-01
4361,C88,0.367401575806215,Mayo,2006,C88,Los Reyes,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4362,C89,0.43992113440995,Mayo,2006,C89,Morelia,1,0,0,0,0,5,1,2006-05-01
4363,C90,0.32478451539529,Mayo,2006,C90,Mugica,0,0,0,0,0,5,1,2006-05-01
4364,C91,0.15,Mayo,2006,C91,Nocupetaro,0,0,0,0,0,5,1,2006-05-01
4365,C92,0.142175066312997,Mayo,2006,C92,Nuevo Urecho,0,0,0,0,0,5,1,2006-05-01
4366,C93,0.106942777110844,Mayo,2006,C93,Paracuaro,1,0,0,0,0,5,1,2006-05-01
4367,C94,0.371908556145476,Mayo,2006,C94,Paracho,0,0,0,0,0,5,1,2006-05-01
4368,C95,0.405313780117267,Mayo,2006,C95,Patzcuaro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4369,C96,0.201240902040329,Mayo,2006,C96,Periban,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4370,C97,0.201481951942416,Mayo,2006,C97,Quiroga,0,0,0,0.05555555555555555,1,5,1,2006-05-01
4371,C98,0.344311748781149,Mayo,2006,C98,Sahuayo,0,0,0,0,0,5,1,2006-05-01
4372,C99,0.400870818193209,Mayo,2006,C99,Tacambaro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4373,D01,0.463573820000793,Mayo,2006,D01,Taretan,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4374,D02,0.361445464265676,Mayo,2006,D02,Tinguindin,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4375,D03,0.459093071543219,Mayo,2006,D03,Tocumbo,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4376,D04,0.0883429966432713,Mayo,2006,D04,Turicato,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4377,D05,0.417035043608077,Mayo,2006,D05,Uruapan,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4378,D06,0.241587534632599,Mayo,2006,D06,Venustiano Carranza,0,0,0,0,0,5,1,2006-05-01
4379,D07,0.426410790231794,Mayo,2006,D07,Zacapu,0,0,0,0,0,5,1,2006-05-01
4380,D08,0.404181610290723,Mayo,2006,D08,Zamora,0,0,0,0,0,5,1,2006-05-01
4381,D09,0.408322866992681,Mayo,2006,D09,Zitacuaro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4382,D10,0.292298375605586,Mayo,2006,D10,Tarimbaro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4383,H44,0.137092238470191,Mayo,2006,H44,Angangueo,0,0,0,0,0,5,1,2006-05-01
4384,K77,0.142635658914729,Mayo,2006,K77,Acuitzio,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4385,K78,0.290662987545678,Mayo,2006,K78,Ario,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4386,K79,0.174463937621832,Mayo,2006,K79,Erongaricuaro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4387,K80,0.469437718590261,Mayo,2006,K80,La Huacana,0,0,0,0,0,5,1,2006-05-01
4388,K81,0.15,Mayo,2006,K81,Huiramba,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4389,K82,0.349296536796537,Mayo,2006,K82,Lagunillas,0,0,0,0.05555555555555555,1,5,1,2006-05-01
4390,K83,0.208167242448401,Mayo,2006,K83,Madero,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4391,K84,0.292640297883658,Mayo,2006,K84,Salvador Escalante,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4392,K85,0.292892156862745,Mayo,2006,K85,Tingambato,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4393,K86,0.17454954954955,Mayo,2006,K86,Tzintzuntzan,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4394,L22,0.199125789218067,Mayo,2006,L22,Angamacutiro,0,0,0,0,0,5,1,2006-05-01
4395,L23,0.176530612244898,Mayo,2006,L23,Jose Sixto Verduzco,0,0,0,0,0,5,1,2006-05-01
4396,L24,0.166666666666667,Mayo,2006,L24,Morelos,0,0,0,0,0,5,1,2006-05-01
4397,L25,0.147287933094385,Mayo,2006,L25,Panindicuaro,0,0,0,0,0,5,1,2006-05-01
4398,L26,0.391284748309542,Mayo,2006,L26,Penjamillo,0,0,0,0,0,5,1,2006-05-01
4399,L27,0.347576165434326,Mayo,2006,L27,Puruandiro,0,0,0,0,0,5,1,2006-05-01
4400,M45,0.133333333333333,Mayo,2006,M45,Churumuco,0,0,0,0,0,5,1,2006-05-01
4401,N97,0.321561139458511,Mayo,2006,N97,Tlalpujahua,0,0,0,0,0,5,1,2006-05-01
4402,O21,0.324504442925496,Mayo,2006,O21,Tepalcatepec,0,0,0,0,0,5,1,2006-05-01
4403,O22,0.258369612905403,Mayo,2006,O22,Buenavista,0,0,0,0,0,5,1,2006-05-01
4404,O23,0.179649758454106,Mayo,2006,O23,Pajacuaran,0,0,0,0,0,5,1,2006-05-01
4405,O24,0.292836829008176,Mayo,2006,O24,Zinapecuaro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4406,O25,0.243561710398445,Mayo,2006,O25,Querendaro,1,0,0,0,0,5,1,2006-05-01
4407,O26,0.145362176335628,Mayo,2006,O26,Indaparapeo,0,0,0,0,0,5,1,2006-05-01
4408,O27,0.150776836158192,Mayo,2006,O27,Ocampo,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4409,O28,0.237846977596167,Mayo,2006,O28,Vista Hermosa,0,0,0,0,0,5,1,2006-05-01
4410,O29,0.259671032592141,Mayo,2006,O29,Tanhuato,0,0,0,0,0,5,1,2006-05-01
4411,O30,0.24553128103277,Mayo,2006,O30,Brisenas,0,0,0,0,0,5,1,2006-05-01
4412,O31,0,Mayo,2006,O31,Zinaparo,0,0,0,0,0,5,1,2006-05-01
4413,O32,0.121724429416737,Mayo,2006,O32,Churintzio,0,0,0,0,0,5,1,2006-05-01
4414,O33,0.286032653061224,Mayo,2006,O33,Numaran,0,0,0,0,0,5,1,2006-05-01
4415,O34,0.345456581065006,Mayo,2006,O34,Maravatio,1,0,0,0,0,5,1,2006-05-01
4416,O35,0.220497675003142,Mayo,2006,O35,Contepec,0,0,0,0,0,5,1,2006-05-01
4417,O36,0.334301469951694,Mayo,2006,O36,Huetamo,0,0,0,0,0,5,1,2006-05-01
4418,O37,0.278122866894198,Mayo,2006,O37,San Lucas,0,0,0,0,0,5,1,2006-05-01
4419,O39,0.222598713398403,Mayo,2006,O39,Tangancicuaro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4420,O40,0.258183588563335,Mayo,2006,O40,Purepero,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4421,O41,0.138793103448276,Mayo,2006,O41,Tlazazalca,0,0,0,0,0,5,1,2006-05-01
4422,O43,0.387096774193548,Mayo,2006,O43,Cojumatlan de Regules,0,0,0,0,0,5,1,2006-05-01
4423,O44,0.113384955752212,Mayo,2006,O44,Irimbo,1,0,0,0,0,5,1,2006-05-01
4424,O45,0.115555555555556,Mayo,2006,O45,Aporo,0,0,0,0,0,5,1,2006-05-01
4425,O46,0.321023816996199,Mayo,2006,O46,Tuxpan,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4426,O47,0.0512987012987013,Mayo,2006,O47,Senguio,0,0,0,0,0,5,1,2006-05-01
4427,O48,0.129050436742745,Mayo,2006,O48,Charo,0,0,0,0,0,5,1,2006-05-01
4428,O49,0.371786329057693,Mayo,2006,O49,Alvaro Obregon,0,0,0,0,0,5,1,2006-05-01
4429,O50,0.251229482020821,Mayo,2006,O50,Chavinda,0,0,0,0,0,5,1,2006-05-01
4430,O51,0.171418389166073,Mayo,2006,O51,Tangamandapio,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4431,O52,0.334232196181341,Mayo,2006,O52,Ziracuaretiro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4432,O53,0.202614107883817,Mayo,2006,O53,Nuevo Parangaricutiro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4433,O54,0.125058438522674,Mayo,2006,O54,Coeneo,0,0,0,0,0,5,1,2006-05-01
4434,O55,0.194624652455978,Mayo,2006,O55,Jimenez,0,0,0,0,0,5,1,2006-05-01
4435,O56,0.292857259753862,Mayo,2006,O56,Yurecuaro,0,0,0,0,0,5,1,2006-05-01
4436,O59,0.176444444444444,Mayo,2006,O59,Nahuatzen,0,0,0,0,0,5,1,2006-05-01
4437,O60,0.213332164229817,Mayo,2006,O60,Ecuandureo,0,0,0,0,0,5,1,2006-05-01
4438,O62,0.323360267889641,Mayo,2006,O62,Villamar,0,0,0,0,0,5,1,2006-05-01
4439,O63,0.303631151457239,Mayo,2006,O63,Coalcoman,0,0,0,0,0,5,1,2006-05-01
4440,O64,0.168953687821612,Mayo,2006,O64,Tiquicheo,0,0,0,0,0,5,1,2006-05-01
4441,O65,0.133333333333333,Mayo,2006,O65,Tumbiscatio,0,0,0,0,0,5,1,2006-05-01
4442,O66,0.410294117647059,Mayo,2006,O66,Tuzantla,0,0,0,0,0,5,1,2006-05-01
4443,O67,0.153359683794466,Mayo,2006,O67,Aguililla,1,0,0,0,0,5,1,2006-05-01
4444,O68,0.29578947368421,Mayo,2006,O68,Huaniqueo,0,0,0,0,0,5,1,2006-05-01
4445,O69,0.0583333333333333,Mayo,2006,O69,Ixtlan,0,0,0,0,0,5,1,2006-05-01
4446,O70,0.232944174469598,Mayo,2006,O70,Tancitaro,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4447,O71,0.180574555403557,Mayo,2006,O71,Caracuaro,0,0,0,0,0,5,1,2006-05-01
4448,O72,0.345577485380117,Mayo,2006,O72,Cuitzeo,0,0,0,0,0,5,1,2006-05-01
4449,O73,0.0522875816993464,Mayo,2006,O73,Chucandiro,0,0,0,0,0,5,1,2006-05-01
4450,O74,0.163422546634225,Mayo,2006,O74,Santa Ana Maya,0,0,0,0,0,5,1,2006-05-01
4451,O75,0.160548931792047,Mayo,2006,O75,Huandacareo,0,0,0,0,0,5,1,2006-05-01
4452,O76,0.0888888888888889,Mayo,2006,O76,Copandaro,0,0,0,0,0,5,1,2006-05-01
4453,O77,0,Mayo,2006,O77,Tzitzio,0,0,0,0,0,5,1,2006-05-01
4454,O78,0.212976882135457,Mayo,2006,O78,Marcos Castellanos,0,0,0,0,0,5,1,2006-05-01
4455,O79,0.0795454545454546,Mayo,2006,O79,Juarez,1,0,0,0.05555555555555555,1,5,1,2006-05-01
4456,O81,0.349558278711884,Mayo,2006,O81,Coahuayana,0,0,0,0,0,5,1,2006-05-01
4457,O82,0.37043872158376,Mayo,2006,O82,Aquila,0,0,0,0,0,5,1,2006-05-01
4458,C75,0.385638625035772,Junio,2006,C75,Apatzingan,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4459,C76,0.321228560697742,Junio,2006,C76,Arteaga,0,0,0,0,0,6,1,2006-06-01
4460,C77,0.341186299081036,Junio,2006,C77,Cotija,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4461,C78,0.318181818181818,Junio,2006,C78,Charapan,0,0,0,0,0,6,1,2006-06-01
4462,C79,0.21898197242842,Junio,2006,C79,Cheran,0,0,0,0,0,6,1,2006-06-01
4463,C80,0.158119658119658,Junio,2006,C80,Chilchota,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4464,C81,0.282477745112148,Junio,2006,C81,Gabriel Zamora,0,0,0,0,0,6,1,2006-06-01
4465,C82,0.412855409328069,Junio,2006,C82,Hidalgo,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4466,C83,0.399300334768151,Junio,2006,C83,Jacona,0,0,0,0,0,6,1,2006-06-01
4467,C84,0.349011120495495,Junio,2006,C84,Jiquilpan,0,0,0,0,0,6,1,2006-06-01
4468,C85,0.292991452991453,Junio,2006,C85,Jungapeo,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4469,C86,0.388758473348999,Junio,2006,C86,La Piedad,0,0,0,0,0,6,1,2006-06-01
4470,C87,0.433775875066375,Junio,2006,C87,Lazaro Cardenas,0,0,0,0,0,6,1,2006-06-01
4471,C88,0.369164779070144,Junio,2006,C88,Los Reyes,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4472,C89,0.439137600048358,Junio,2006,C89,Morelia,1,0,0,0,0,6,1,2006-06-01
4473,C90,0.324960293182931,Junio,2006,C90,Mugica,0,0,0,0,0,6,1,2006-06-01
4474,C91,0.15,Junio,2006,C91,Nocupetaro,0,0,0,0,0,6,1,2006-06-01
4475,C92,0.147214854111406,Junio,2006,C92,Nuevo Urecho,0,0,0,0,0,6,1,2006-06-01
4476,C93,0.0879659908436886,Junio,2006,C93,Paracuaro,1,0,0,0,0,6,1,2006-06-01
4477,C94,0.374360717291384,Junio,2006,C94,Paracho,0,0,0,0,0,6,1,2006-06-01
4478,C95,0.406497505341494,Junio,2006,C95,Patzcuaro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4479,C96,0.215290608908246,Junio,2006,C96,Periban,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4480,C97,0.198816205735279,Junio,2006,C97,Quiroga,0,0,0,0.05555555555555555,1,6,1,2006-06-01
4481,C98,0.346955066282421,Junio,2006,C98,Sahuayo,0,0,0,0,0,6,1,2006-06-01
4482,C99,0.394382261852799,Junio,2006,C99,Tacambaro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4483,D01,0.461049398554115,Junio,2006,D01,Taretan,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4484,D02,0.358936416184971,Junio,2006,D02,Tinguindin,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4485,D03,0.467146894124582,Junio,2006,D03,Tocumbo,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4486,D04,0.0742120788697408,Junio,2006,D04,Turicato,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4487,D05,0.415814631186698,Junio,2006,D05,Uruapan,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4488,D06,0.243088539763732,Junio,2006,D06,Venustiano Carranza,0,0,0,0,0,6,1,2006-06-01
4489,D07,0.424478038638136,Junio,2006,D07,Zacapu,0,0,0,0,0,6,1,2006-06-01
4490,D08,0.406656333457989,Junio,2006,D08,Zamora,0,0,0,0,0,6,1,2006-06-01
4491,D09,0.406480895460189,Junio,2006,D09,Zitacuaro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4492,D10,0.288187164590792,Junio,2006,D10,Tarimbaro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4493,H44,0.138181818181818,Junio,2006,H44,Angangueo,0,0,0,0,0,6,1,2006-06-01
4494,K77,0.145562770562771,Junio,2006,K77,Acuitzio,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4495,K78,0.283433148204541,Junio,2006,K78,Ario,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4496,K79,0.174463937621832,Junio,2006,K79,Erongaricuaro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4497,K80,0.450632244467861,Junio,2006,K80,La Huacana,0,0,0,0,0,6,1,2006-06-01
4498,K81,0.15,Junio,2006,K81,Huiramba,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4499,K82,0.372885572139303,Junio,2006,K82,Lagunillas,0,0,0,0.05555555555555555,1,6,1,2006-06-01
4500,K83,0.208167242448401,Junio,2006,K83,Madero,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4501,K84,0.290421907756813,Junio,2006,K84,Salvador Escalante,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4502,K85,0.292965417678325,Junio,2006,K85,Tingambato,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4503,K86,0.172514619883041,Junio,2006,K86,Tzintzuntzan,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4504,L22,0.199125789218067,Junio,2006,L22,Angamacutiro,0,0,0,0,0,6,1,2006-06-01
4505,L23,0.174944403261675,Junio,2006,L23,Jose Sixto Verduzco,0,0,0,0,0,6,1,2006-06-01
4506,L24,0.166666666666667,Junio,2006,L24,Morelos,0,0,0,0,0,6,1,2006-06-01
4507,L25,0.14041514041514,Junio,2006,L25,Panindicuaro,0,0,0,0,0,6,1,2006-06-01
4508,L26,0.391284748309542,Junio,2006,L26,Penjamillo,0,0,0,0,0,6,1,2006-06-01
4509,L27,0.346325663367549,Junio,2006,L27,Puruandiro,0,0,0,0,0,6,1,2006-06-01
4510,M45,0.133333333333333,Junio,2006,M45,Churumuco,0,0,0,0,0,6,1,2006-06-01
4511,N97,0.316477733946653,Junio,2006,N97,Tlalpujahua,0,0,0,0,0,6,1,2006-06-01
4512,O21,0.322988505747127,Junio,2006,O21,Tepalcatepec,0,0,0,0,0,6,1,2006-06-01
4513,O22,0.255308056872038,Junio,2006,O22,Buenavista,0,0,0,0,0,6,1,2006-06-01
4514,O23,0.180034542314335,Junio,2006,O23,Pajacuaran,0,0,0,0,0,6,1,2006-06-01
4515,O24,0.303810142814482,Junio,2006,O24,Zinapecuaro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4516,O25,0.245707070707071,Junio,2006,O25,Querendaro,1,0,0,0,0,6,1,2006-06-01
4517,O26,0.146049896049896,Junio,2006,O26,Indaparapeo,0,0,0,0,0,6,1,2006-06-01
4518,O27,0.150776836158192,Junio,2006,O27,Ocampo,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4519,O28,0.235626102292769,Junio,2006,O28,Vista Hermosa,0,0,0,0,0,6,1,2006-06-01
4520,O29,0.248042434958323,Junio,2006,O29,Tanhuato,0,0,0,0,0,6,1,2006-06-01
4521,O30,0.277555999112885,Junio,2006,O30,Brisenas,0,0,0,0,0,6,1,2006-06-01
4522,O31,0,Junio,2006,O31,Zinaparo,0,0,0,0,0,6,1,2006-06-01
4523,O32,0.119623655913978,Junio,2006,O32,Churintzio,0,0,0,0,0,6,1,2006-06-01
4524,O33,0.286495769989186,Junio,2006,O33,Numaran,0,0,0,0,0,6,1,2006-06-01
4525,O34,0.344562159189846,Junio,2006,O34,Maravatio,1,0,0,0,0,6,1,2006-06-01
4526,O35,0.218985776128633,Junio,2006,O35,Contepec,0,0,0,0,0,6,1,2006-06-01
4527,O36,0.340404629899815,Junio,2006,O36,Huetamo,0,0,0,0,0,6,1,2006-06-01
4528,O37,0.302040816326531,Junio,2006,O37,San Lucas,0,0,0,0,0,6,1,2006-06-01
4529,O39,0.232144508584299,Junio,2006,O39,Tangancicuaro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4530,O40,0.258724339684604,Junio,2006,O40,Purepero,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4531,O41,0.135927651411346,Junio,2006,O41,Tlazazalca,0,0,0,0,0,6,1,2006-06-01
4532,O43,0.387096774193548,Junio,2006,O43,Cojumatlan de Regules,0,0,0,0,0,6,1,2006-06-01
4533,O44,0.120168067226891,Junio,2006,O44,Irimbo,1,0,0,0,0,6,1,2006-06-01
4534,O45,0.115555555555556,Junio,2006,O45,Aporo,0,0,0,0,0,6,1,2006-06-01
4535,O46,0.327907140509835,Junio,2006,O46,Tuxpan,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4536,O47,0.0512987012987013,Junio,2006,O47,Senguio,0,0,0,0,0,6,1,2006-06-01
4537,O48,0.125288831835687,Junio,2006,O48,Charo,0,0,0,0,0,6,1,2006-06-01
4538,O49,0.375857338820302,Junio,2006,O49,Alvaro Obregon,0,0,0,0,0,6,1,2006-06-01
4539,O50,0.247118134378962,Junio,2006,O50,Chavinda,0,0,0,0,0,6,1,2006-06-01
4540,O51,0.169930685443943,Junio,2006,O51,Tangamandapio,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4541,O52,0.336540135033759,Junio,2006,O52,Ziracuaretiro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4542,O53,0.192344361987219,Junio,2006,O53,Nuevo Parangaricutiro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4543,O54,0.104524962431124,Junio,2006,O54,Coeneo,0,0,0,0,0,6,1,2006-06-01
4544,O55,0.203785166240409,Junio,2006,O55,Jimenez,0,0,0,0,0,6,1,2006-06-01
4545,O56,0.292005201150558,Junio,2006,O56,Yurecuaro,0,0,0,0,0,6,1,2006-06-01
4546,O59,0.175960637300843,Junio,2006,O59,Nahuatzen,0,0,0,0,0,6,1,2006-06-01
4547,O60,0.215316715080277,Junio,2006,O60,Ecuandureo,0,0,0,0,0,6,1,2006-06-01
4548,O62,0.325423728813559,Junio,2006,O62,Villamar,0,0,0,0,0,6,1,2006-06-01
4549,O63,0.301985415356372,Junio,2006,O63,Coalcoman,0,0,0,0,0,6,1,2006-06-01
4550,O64,0.168953687821612,Junio,2006,O64,Tiquicheo,0,0,0,0,0,6,1,2006-06-01
4551,O65,0.133333333333333,Junio,2006,O65,Tumbiscatio,0,0,0,0,0,6,1,2006-06-01
4552,O66,0.350673375758473,Junio,2006,O66,Tuzantla,0,0,0,0,0,6,1,2006-06-01
4553,O67,0.163320754716981,Junio,2006,O67,Aguililla,1,0,0,0,0,6,1,2006-06-01
4554,O68,0.305988023952096,Junio,2006,O68,Huaniqueo,0,0,0,0,0,6,1,2006-06-01
4555,O69,0.0583333333333333,Junio,2006,O69,Ixtlan,0,0,0,0,0,6,1,2006-06-01
4556,O70,0.23295763172189,Junio,2006,O70,Tancitaro,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4557,O71,0.192083062946139,Junio,2006,O71,Caracuaro,0,0,0,0,0,6,1,2006-06-01
4558,O72,0.347037457605451,Junio,2006,O72,Cuitzeo,0,0,0,0,0,6,1,2006-06-01
4559,O73,0.0522875816993464,Junio,2006,O73,Chucandiro,0,0,0,0,0,6,1,2006-06-01
4560,O74,0.169748696064486,Junio,2006,O74,Santa Ana Maya,0,0,0,0,0,6,1,2006-06-01
4561,O75,0.160542642071304,Junio,2006,O75,Huandacareo,0,0,0,0,0,6,1,2006-06-01
4562,O76,0.0522875816993464,Junio,2006,O76,Copandaro,0,0,0,0,0,6,1,2006-06-01
4563,O77,0,Junio,2006,O77,Tzitzio,0,0,0,0,0,6,1,2006-06-01
4564,O78,0.202353896103896,Junio,2006,O78,Marcos Castellanos,0,0,0,0,0,6,1,2006-06-01
4565,O79,0.0795454545454546,Junio,2006,O79,Juarez,1,0,0,0.05555555555555555,1,6,1,2006-06-01
4566,O81,0.354769905936872,Junio,2006,O81,Coahuayana,0,0,0,0,0,6,1,2006-06-01
4567,O82,0.36761335395151,Junio,2006,O82,Aquila,0,0,0,0,0,6,1,2006-06-01
4568,C75,0.379480241419624,Julio,2006,C75,Apatzingan,1,0,0,0.05555555555555555,1,7,1,2006-07-01
4569,C76,0.306318386856953,Julio,2006,C76,Arteaga,0,0,0,0,0,7,1,2006-07-01
4570,C77,0.342531254122027,Julio,2006,C77,Cotija,1,0,0,0.05555555555555555,1,7,1,2006-07-01
4571,C78,0.318181818181818,Julio,2006,C78,Charapan,0,0,0,0,0,7,1,2006-07-01
4572,C79,0.217741935483871,Julio,2006,C79,Cheran,0,0,0,0,0,7,1,2006-07-01
4573,C80,0.158119658119658,Julio,2006,C80,Chilchota,1,0,0,0.05555555555555555,1,7,1,2006-07-01
4574,C81,0.291268248534215,Julio,2006,C81,Gabriel Zamora,0,0,0,0,0,7,1,2006-07-01
4575,C82,0.407499573857345,Julio,2006,C82,Hidalgo,1,0,0,0.05555555555555555,1,7,1,2006-07-01
4576,C83,0.391146834736454,Julio,2006,C83,Jacona,0,0,0,0,0,7,1,2006-07-01
4577,C84,0.355185145398917,Julio,2006,C84,Jiquilpan,0,0,0,0,0,7,1,2006-07-01
4578,C85,0.292991452991453,Julio,2006,C85,Jungapeo,1,0,0,0.05555555555555555,1,7,1,2006-07-01
4579,C86,0.391689212602806,Julio,2006,C86,La Piedad,0,0,0,0,0,7,1,2006-07-01
4580,C87,0.433621038339702,Julio,2006,C87,Lazaro Cardenas,0,0,0,0,0,7,1,2006-07-01
4581,C88,0.37404365661304,Julio,2006,C88,Los Reyes,1,0,0,0.05555555555555555,1,7,1,2006-07-01
4582,C89,0.437141488195927,Julio,2006,C89,Morelia,1,0,0,0,0,7,1,2006-07-01
4583,C90,0.338378331850917,Julio,2006,C90,Mugica,0,0,0,0,0,7,1,2006-07-01
4584,C91,0.15,Julio,2006,C91,Nocupetaro,0,0,0,0,0,7,1,2006-07-01
4585,C92,0.150157232704403,Julio,2006,C92,Nuevo Urecho,0,0,0,0,0,7,1,2006-07-01
4586,C93,0.0764211457642115,Julio,2006,C93,Paracuaro,1,0,0,0,0,7,1,2006-07-01
4587,C94,0.376562576198449,Julio,2006,C94,Paracho,0,0,0,0,0,7,1,2006-07-01
4588,C95,0.410020535962084,Julio,2006,C95,Patzcuaro,1,0,0,0.05555555555555555,1,7,1,2006-07-01
4589,C96,0.215746082764162,Julio,2006,C96,Periban,1,0,0,0.05555555555555555,1,7,1,2006-07-01
4590,C97,0.180589038894246,Julio,2006,C97,Quiroga,0,0,0,0.05555555555555555,1,7,1,2006-07-01
4591,C98,0.335239062373314,Julio,2006,C98,Sahuayo,0,0,0,0,0,7,1,2006-07-01
4592,C99,0.390932964871471,Julio,2006,C99,Tacambaro,1,0,0,0.05555555555555555,1,7,1,2006-07-01
